id	SRA_id	BioProjectAccession	BioSampleAccession	ExperimentAccession	RunAccession	SampleAccession	ExperimentName	ExperimentStatus	ExperimentVersion	IsPublic	SampleName	StaticDataAvailable	StudyAcc	StudName	Title	OrganismName	OrganismTaxID	ClusterName	InstrumentModel	LibraryName	LibraryLayout	LibrarySelection	LibrarySource	LibraryStrategy	Platform	TotalBases	TotalSize	TotalSpots	TotalRuns	CreateDate	UpdateDate	CenterName	ContactName	LabName	SubmitterAccession
536	34522	PRJNA47685	SAMN00115138	SRX028661	SRR069097	SRS116671	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDGRDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	316208876	219492846	4002644	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
537	34521	PRJNA47685	SAMN00115137	SRX028660	SRR069096	SRS116670	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDDGDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	256408799	176145611	3245681	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
538	34520	PRJNA47685	SAMN00115136	SRX028659	SRR069095	SRS116669	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDILDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	283791937	195014359	3592303	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
539	34519	PRJNA47685	SAMN00115135	SRX028658	SRR069094	SRS116668	Sequencing of 118 Yersinia pestis strains using Solexa	public	3	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDHDDIAAPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	282906663	200573719	3581097	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
540	34518	PRJNA47685	SAMN00115134	SRX028657	SRR069093	SRS116667	Sequencing of 118 Yersinia pestis strains using Solexa	public	4	true		true	SRP003808	Denovo sequencing of 118 Yersinia pestis strains	Sequencing of 118 Yersinia pestis strains using Solexa	None	632	public	Illumina Genome Analyzer II	PLAyyyDECDIABPEI	PAIRED	PCR	GENOMIC	WGS	ILLUMINA	276392323	190402109	3498637	1	2012/01/01	2013/03/01	BGI	Rensheng WU	BGI	SRA010790
541	12690	PRJNA41469	SAMN00004706	SRX012379	SRR029368	SRS006933		public	2	true		true	SRP001358	Yersinia pestis KIM D27 genome sequencing project	Whole Genome Sequencing of Yersinia pestis KIM D27	None	687916	public	454 GS FLX	YERSINIAPESTIS1-P8KB-01-685	PAIRED	RANDOM	GENOMIC	WGS	LS454	296924605	745648049	677382	2	2009/11/02	2013/03/01	JCVI	John Varga		SRA010000
542	315368	PRJNA38409	SAMN01909378	SRX226623	SRR677780	SRS391123	454 Sequencing of Yersinia pestis str. G1670A Whole Genome Shotgun Library	public	1	true		true	SRP018289	Yersinia pestis G1670E Genome sequencing and assembly	454 Sequencing of Yersinia pestis str. G1670A Whole Genome Shotgun Library	None	1291550	public	454 GS FLX Titanium	None	SINGLE	RANDOM	GENOMIC	WGS	LS454	111196628	87757860	443766	1	2013/04/24	2013/02/06	ECBC	Jessica Hill		SRA065609
543	308159	PRJNA38305	SAMN01902220	SRX220654	SRR653849	SRS388212	454 Sequencing of Yersinia pestis str. G3768 Whole Genome Shotgun Library	public	1	true		true	SRP018290	Yersinia pestis G3768 genome sequencing project	454 Sequencing of Yersinia pestis str. G3768 Whole Genome Shotgun Library	None	649715	public	454 GS FLX Titanium	None	SINGLE	RANDOM	GENOMIC	WGS	LS454	130866536	318395353	485893	1	2013/04/24	2013/01/30	ECBC	Jessica Hill		SRA065609
544	308158	PRJNA38409	SAMN01902219	SRX220653	SRR653848	SRS388211	454 Sequencing of Yersinia pestis str. G1670E Whole Genome Shotgun Library	public	1	true		true	SRP018289	Yersinia pestis G1670E Genome sequencing and assembly	454 Sequencing of Yersinia pestis str. G1670E Whole Genome Shotgun Library	None	1325475	public	454 GS FLX Titanium	None	SINGLE	RANDOM	GENOMIC	WGS	LS454	257094457	561827851	414987	1	2013/04/24	2013/01/30	ECBC	Jessica Hill		SRA065609
545	308157	PRJNA38409	SAMN01902218	SRX220652	SRR653847	SRS388210	454 Sequencing of Yersinia pestis str. G1670 Whole Genome Shotgun Library	public	1	true		true	SRP018289	Yersinia pestis G1670E Genome sequencing and assembly	454 Sequencing of Yersinia pestis str. G1670 Whole Genome Shotgun Library	None	650055	public	454 GS FLX Titanium	None	SINGLE	RANDOM	GENOMIC	WGS	LS454	298354070	677570425	511462	1	2013/04/24	2013/01/30	ECBC	Jessica Hill		SRA065609
546	297627	PRJNA184590	SAMN01853158	SRX216241	SRR651089	SRS385146	Mahajanga Yersinia pestis 154/98 (Yp1064) whole genome sequence	public	3	true		true	SRP017903	Mahajanga Yersinia pestis Genome sequencing	Mahajanga Yersinia pestis 154/98 (Yp1064) whole genome sequence	None	1275981	public	Illumina Genome Analyzer IIx	None	PAIRED	unspecified	GENOMIC	WGS	ILLUMINA	476268126	285436202	2357763	1	2015/07/22	2013/01/25	NAU-MGGEN	Kevin Drees		SRA064247
547	297629	PRJNA184590	SAMN01853157	SRX216243	SRR651085	SRS385142	Mahajanga Yersinia pestis 64/91 (Yp1032) whole genome sequence	public	3	true		true	SRP017903	Mahajanga Yersinia pestis Genome sequencing	Mahajanga Yersinia pestis 64/91 (Yp1032) whole genome sequence	None	1275980	public	Illumina Genome Analyzer IIx	None	PAIRED	unspecified	GENOMIC	WGS	ILLUMINA	638723596	379046582	3161998	1	2015/07/22	2013/01/24	NAU-MGGEN	Kevin Drees		SRA064247
548	297631	PRJNA184590	SAMN01853130	SRX216245	SRR651088	SRS385148	Mahajanga Yersinia pestis 53/91 (Yp1030) whole genome sequence	public	2	true		true	SRP017903	Mahajanga Yersinia pestis Genome sequencing	Mahajanga Yersinia pestis 53/91 (Yp1030) whole genome sequence	None	1275979	public	Illumina Genome Analyzer IIx	None	PAIRED	unspecified	GENOMIC	WGS	ILLUMINA	689897064	407409102	3415332	1	2015/07/22	2013/01/23	NAU-MGGEN	Kevin Drees		SRA064247
549	297630	PRJNA184590	SAMN01853159	SRX216244	SRR651090	SRS385147	Mahajanga Yersinia pestis 17/99 (Yp1069) whole genome sequence	public	1	true		true	SRP017903	Mahajanga Yersinia pestis Genome sequencing	Mahajanga Yersinia pestis 17/99 (Yp1069) whole genome sequence	None	1275982	public	Illumina Genome Analyzer IIx	None	PAIRED	unspecified	GENOMIC	WGS	ILLUMINA	225704902	145838552	2234702	1	2015/07/22	2013/01/10	NAU-MGGEN	Kevin Drees		SRA064247
550	291020	PRJNA73109	SAMN01831187	SRX212331	SRR639261	SRS379554	454 Sequencing of Yersinia pestis biovar Orientalis str. AS200902147 Whole Genome Shotgun Library	public	1	true		true	SRP017655	Genomic biosurveillance of 2009 epizootic Yersinia pestis in New Mexico, USA	454 Sequencing of Yersinia pestis biovar Orientalis str. AS200902147 Whole Genome Shotgun Library	None	1084232	public	454 GS FLX Titanium	None	SINGLE	RANDOM	GENOMIC	WGS	LS454	257870843	550743151	379366	1	2013/01/02	2012/12/21	ECBC	Jessica Hill		SRA062870
551	291019	PRJNA73107	SAMN01831186	SRX212330	SRR639260	SRS379553	454 Sequencing of Yersinia pestis biovar Orientalis str. BA200902009 Whole Genome Shotgun Library	public	1	true		true	SRP017654	Genomic biosurveillance of 2009 epizootic Yersinia pestis in New Mexico, USA	454 Sequencing of Yersinia pestis biovar Orientalis str. BA200902009 Whole Genome Shotgun Library	None	1084231	public	454 GS FLX Titanium	None	SINGLE	RANDOM	GENOMIC	WGS	LS454	280217836	598316289	411764	1	2013/01/02	2012/12/21	ECBC	Jessica Hill		SRA062870
552	291018	PRJNA73105	SAMN01831185	SRX212329	SRR639259	SRS379552	454 Sequencing of Yersinia pestis biovar Orientalis str. BA200901990 Whole Genome Shotgun Library	public	1	true		true	SRP017653	Genomic biosurveillance of 2009 epizootic Yersinia pestis in New Mexico, USA	454 Sequencing of Yersinia pestis biovar Orientalis str. BA200901990 Whole Genome Shotgun Library	None	1084230	public	454 GS FLX	None	SINGLE	RANDOM	GENOMIC	WGS	LS454	245763397	554755657	419694	1	2013/01/02	2012/12/21	ECBC	Jessica Hill		SRA062870
553	291013	PRJNA72923	SAMN01831184	SRX212324	SRR639250	SRS379551	454 Sequencing of Yersinia pestis biovar Orientalis str. BA200901799 Whole Genome Shotgun Library	public	2	true		true	SRP017652	Genomic biosurveillance of 2009 epizootic Yersinia pestis in New Mexico, USA	454 Sequencing of Yersinia pestis biovar Orientalis str. BA200901799 Whole Genome Shotgun Library	None	1084226	public	454 GS FLX Titanium	None	SINGLE	RANDOM	GENOMIC	WGS	LS454	281502721	638720859	485342	1	2013/01/02	2012/12/21	ECBC	Jessica Hill		SRA062870
554	291012	PRJNA73103	SAMN01831183	SRX212323	SRR639249	SRS379550	454 Sequencing of Yersinia pestis biovar Orientalis str. BA200901703 Whole Genome Shotgun Library	public	1	true		true	SRP017650	Genomic biosurveillance of 2009 epizootic Yersinia pestis in New Mexico, USA	454 Sequencing of Yersinia pestis biovar Orientalis str. BA200901703 Whole Genome Shotgun Library	None	1084229	public	454 GS FLX Titanium	None	SINGLE	RANDOM	GENOMIC	WGS	LS454	268647400	572514059	394372	1	2013/01/02	2012/12/21	ECBC	Jessica Hill		SRA062870
555	291011	PRJNA73099	SAMN01831182	SRX212322	SRR639248	SRS379549	454 Sequencing of Yersinia pestis biovar Orientalis str. AS200901539 Whole Genome Shotgun Library	public	1	true		true	SRP017649	Genomic biosurveillance of 2009 epizootic Yersinia pestis in New Mexico, USA	454 Sequencing of Yersinia pestis biovar Orientalis str. AS200901539 Whole Genome Shotgun Library	None	1084227	public	454 GS FLX Titanium	None	SINGLE	RANDOM	GENOMIC	WGS	LS454	261644450	567769718	399144	1	2013/01/02	2012/12/21	ECBC	Jessica Hill		SRA062870
556	291010	PRJNA73113	SAMN01831181	SRX212321	SRR639247	SRS379548	454 Sequencing of Yersinia pestis biovar Orientalis str. AS200901509 Whole Genome Shotgun Library	public	1	true		true	SRP017648	Genomic biosurveillance of 2009 epizootic Yersinia pestis in New Mexico, USA	454 Sequencing of Yersinia pestis biovar Orientalis str. AS200901509 Whole Genome Shotgun Library	None	1084234	public	454 GS FLX Titanium	None	SINGLE	RANDOM	GENOMIC	WGS	LS454	240071649	526462947	379959	1	2013/01/02	2012/12/21	ECBC	Jessica Hill		SRA062870
557	285886	PRJNA73111	SAMN01831180	SRX209830	SRR631347	SRS379547	454 Sequencing of Yersinia pestis biovar Orientalis str. AS200901434 Whole Genome Shotgun Library	public	1	true		true	SRP017558	Genomic biosurveillance of 2009 epizootic Yersinia pestis in New Mexico, USA	454 Sequencing of Yersinia pestis biovar Orientalis str. AS200901434 Whole Genome Shotgun Library	None	1084233	public	454 GS FLX Titanium	None	SINGLE	RANDOM	GENOMIC	WGS	LS454	262289918	576054463	409827	1	2013/01/02	2012/12/13	ECBC	Jessica Hill		SRA062870
558	285885	PRJNA73101	SAMN01831179	SRX209829	SRR631346	SRS379546	454 Sequencing of Yersinia pestis biovar Orientalis str. AS200901156 Whole Genome Shotgun Library	public	1	true		true	SRP017557	Genomic biosurveillance of 2009 epizootic Yersinia pestis in New Mexico, USA	454 Sequencing of Yersinia pestis biovar Orientalis str. AS200901156 Whole Genome Shotgun Library	None	1084228	public	454 GS FLX Titanium	None	SINGLE	RANDOM	GENOMIC	WGS	LS454	305861923	679791396	497592	1	2013/01/02	2012/12/13	ECBC	Jessica Hill		SRA062870
559	118445	PRJNA64281	SAMN00739929	SRX101667	SRR354045	SRS267443	Illumina sequencing of PY-01	public	1	true		true	SRP009030	Yersinia pestis PY-01 Genome sequencing project	Illumina sequencing of PY-01	None	992127	public	Illumina HiSeq 2000	IL100011808	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	547045183	367812080	2834431	1	2011/10/20	2011/10/20	UMIGS	Liu Xinyue	Genomics Resource Core	SRA047250
560	105918	PRJNA64283	SAMN00710637	SRX092661	SRR332555	SRS258342	Illumina sequencing of PY-02	public	3	true		true	SRP007920	Yersinia pestis PY-02 Genome sequencing project	Illumina sequencing of PY-02	None	992128	public	Illumina HiSeq 2000	IL100011809	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	292789299	184097988	1517043	1	2011/08/22	2011/09/30	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044567
561	103337	PRJNA64387	SAMN00706783	SRX090797	SRR329634	SRS256247	Illumina sequencing of PY-99	public	1	true		true	SRP007760	Yersinia pestis PY-99 Genome sequencing project	Illumina sequencing of PY-99	None	992180	public	Illumina HiSeq 2000	IL100011817	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1344884216	862009947	6968312	1	2011/08/11	2011/08/11	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044887
562	103184	PRJNA64385	SAMN00706755	SRX090648	SRR329494	SRS256219	Illumina sequencing of PY-98	public	1	true		true	SRP007755	Yersinia pestis PY-98 Genome sequencing project	Illumina sequencing of PY-98	None	992179	public	Illumina HiSeq 2000	IL100011816	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1252473307	808663468	6489499	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044878
563	103183	PRJNA64383	SAMN00706754	SRX090647	SRR329493	SRS256218	Illumina sequencing of PY-96	public	1	true		true	SRP007754	Yersinia pestis PY-96 Genome sequencing project	Illumina sequencing of PY-96	None	992178	public	Illumina HiSeq 2000	IL100011815	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1135327518	726514237	5882526	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044877
564	103182	PRJNA64381	SAMN00706753	SRX090646	SRR329492	SRS256217	Illumina sequencing of PY-95	public	1	true		true	SRP007753	Yersinia pestis PY-95 Genome sequencing project	Illumina sequencing of PY-95	None	992177	public	Illumina HiSeq 2000	IL100011814	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1305594627	837662090	6764739	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044876
565	103181	PRJNA64379	SAMN00706752	SRX090645	SRR329491	SRS256216	Illumina sequencing of PY-94	public	1	true		true	SRP007752	Yersinia pestis PY-94 Genome sequencing project	Illumina sequencing of PY-94	None	992176	public	Illumina HiSeq 2000	IL100011813	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1128414451	722638835	5846707	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044875
566	103180	PRJNA64377	SAMN00706751	SRX090644	SRR329489	SRS256215	Illumina sequencing of PY-93	public	1	true		true	SRP007751	Yersinia pestis PY-93 Genome sequencing project	Illumina sequencing of PY-93	None	992175	public	Illumina HiSeq 2000	IL100011812	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1151868969	737066416	5968233	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044874
567	103168	PRJNA64375	SAMN00704295	SRX090632	SRR329488	SRS256209	Illumina sequencing of PY-92	public	1	true		true	SRP007747	Yersinia pestis PY-92 Genome sequencing project	Illumina sequencing of PY-92	None	992174	public	Illumina HiSeq 2000	IL100011811	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1307239373	820966796	6773261	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044871
568	103167	PRJNA64373	SAMN00704294	SRX090631	SRR329487	SRS256208	Illumina sequencing of PY-91	public	1	true		true	SRP007746	Yersinia pestis PY-91 Genome sequencing project	Illumina sequencing of PY-91	None	992173	public	Illumina HiSeq 2000	IL100011807	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1134581380	720997300	5878660	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044870
569	103166	PRJNA64371	SAMN00704293	SRX090630	SRR329486	SRS256207	Illumina sequencing of PY-90	public	1	true		true	SRP007745	Yersinia pestis PY-90 Genome sequencing project	Illumina sequencing of PY-90	None	992172	public	Illumina HiSeq 2000	IL100011806	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1003267268	644559121	5198276	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044869
570	103165	PRJNA64369	SAMN00704292	SRX090629	SRR329485	SRS256206	Illumina sequencing of PY-89	public	1	true		true	SRP007744	Yersinia pestis PY-89 Genome sequencing project	Illumina sequencing of PY-89	None	992171	public	Illumina HiSeq 2000	IL100011805	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1038957021	667056495	5383197	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044868
571	103164	PRJNA64367	SAMN00704291	SRX090628	SRR329484	SRS256205	Illumina sequencing of PY-88	public	1	true		true	SRP007743	Yersinia pestis PY-88 Genome sequencing project	Illumina sequencing of PY-88	None	992170	public	Illumina HiSeq 2000	IL100011804	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1023202045	654096489	5301565	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044867
572	103163	PRJNA64365	SAMN00704290	SRX090627	SRR329483	SRS256204	Illumina sequencing of PY-76	public	1	true		true	SRP007742	Yersinia pestis PY-76 Genome sequencing project	Illumina sequencing of PY-76	None	992169	public	Illumina HiSeq 2000	IL100011803	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1273432142	813186792	6598094	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044866
573	103162	PRJNA64363	SAMN00704289	SRX090626	SRR329482	SRS256203	Illumina sequencing of PY-72	public	1	true		true	SRP007741	Yersinia pestis PY-72 Genome sequencing project	Illumina sequencing of PY-72	None	992168	public	Illumina HiSeq 2000	IL100011802	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1065620550	679932335	5521350	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044865
574	103161	PRJNA64361	SAMN00704288	SRX090625	SRR329481	SRS256202	Illumina sequencing of PY-71	public	1	true		true	SRP007740	Yersinia pestis PY-71 Genome sequencing project	Illumina sequencing of PY-71	None	992167	public	Illumina HiSeq 2000	IL100011801	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1164783564	746208252	6035148	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044864
575	103160	PRJNA64357	SAMN00704287	SRX090624	SRR329480	SRS256201	Illumina sequencing of PY-65	public	1	true		true	SRP007739	Yersinia pestis PY-65 Genome sequencing project	Illumina sequencing of PY-65	None	992165	public	Illumina HiSeq 2000	IL100011799	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1184832404	755182561	6139028	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044863
576	103159	PRJNA64349	SAMN00704286	SRX090623	SRR329479	SRS256200	Illumina sequencing of PY-60	public	1	true		true	SRP007738	Yersinia pestis PY-60 Genome sequencing project	Illumina sequencing of PY-60	None	992161	public	Illumina HiSeq 2000	IL100011708	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1509942834	945282344	7823538	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044862
577	103158	PRJNA64343	SAMN00704285	SRX090622	SRR329478	SRS256199	Illumina sequencing of PY-56	public	1	true		true	SRP007737	Yersinia pestis PY-56 Genome sequencing project	Illumina sequencing of PY-56	None	992158	public	Illumina HiSeq 2000	IL100011705	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1137923561	717747011	5895977	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044861
578	103157	PRJNA64359	SAMN00704284	SRX090621	SRR329477	SRS256198	Illumina sequencing of PY-66	public	1	true		true	SRP007736	Yersinia pestis PY-66 Genome sequencing project	Illumina sequencing of PY-66	None	992166	public	Illumina HiSeq 2000	IL100011800	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	943384965	604722150	4888005	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044860
579	103156	PRJNA64355	SAMN00704283	SRX090620	SRR329476	SRS256197	Illumina sequencing of PY-64	public	1	true		true	SRP007735	Yersinia pestis PY-64 Genome sequencing project	Illumina sequencing of PY-64	None	992164	public	Illumina HiSeq 2000	IL100011767	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	555235524	348298511	2876868	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044859
580	103155	PRJNA64353	SAMN00704282	SRX090619	SRR329475	SRS256196	Illumina sequencing of PY-63	public	1	true		true	SRP007734	Yersinia pestis PY-63 Genome sequencing project	Illumina sequencing of PY-63	None	992163	public	Illumina HiSeq 2000	IL100011798	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1071445483	685086865	5551531	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044858
581	103154	PRJNA64351	SAMN00704281	SRX090618	SRR329474	SRS256195	Illumina sequencing of PY-61	public	1	true		true	SRP007733	Yersinia pestis PY-61 Genome sequencing project	Illumina sequencing of PY-61	None	992162	public	Illumina HiSeq 2000	IL100011797	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	945943180	604428455	4901260	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044857
582	103153	PRJNA64347	SAMN00704280	SRX090617	SRR329473	SRS256194	Illumina sequencing of PY-59	public	1	true		true	SRP007732	Yersinia pestis PY-59 Genome sequencing project	Illumina sequencing of PY-59	None	992160	public	Illumina HiSeq 2000	IL100011707	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1048050602	663042823	5430314	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044856
583	103152	PRJNA64345	SAMN00704279	SRX090616	SRR329472	SRS256193	Illumina sequencing of PY-58	public	1	true		true	SRP007731	Yersinia pestis PY-58 Genome sequencing project	Illumina sequencing of PY-58	None	992159	public	Illumina HiSeq 2000	IL100011706	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1215136106	768124439	6296042	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044855
584	103151	PRJNA64333	SAMN00704278	SRX090615	SRR329471	SRS256192	Illumina sequencing of PY-48	public	1	true		true	SRP007730	Yersinia pestis PY-48 Genome sequencing project	Illumina sequencing of PY-48	None	992153	public	Illumina HiSeq 2000	IL100011702	PAIRED	RANDOM	GENOMIC	WGS	ILLUMINA	1409460279	893933935	7302903	1	2011/08/10	2011/08/10	UMIGS	Aparna Pallavajjala	Genomics Resource Core	SRA044854
