id	BioSample_id	Accession	BioProject	SRAAccession	BioSampleTitle	SampleName	SampleType	Package	Infraspecies	Organism	OrganismAlt	SubSpecies	Strain	TaxonomyID	Biovar	CollectionDate	GeographicLocation	Host	HostDisease	IsolateNameAlias	IsolationSource	Lat	LatLon	Lon	Date	ModificationDate	PublicationDate	Organization
678	115232	SAMN00115232	None	SRS116765	Yersinia pestis strain	CMCCo10807	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
679	115231	SAMN00115231	None	SRS116764	Yersinia pestis strain	CMCCN010025	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
680	115230	SAMN00115230	None	SRS116763	Yersinia pestis strain	CMCCK110001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
681	115229	SAMN00115229	None	SRS116762	Yersinia pestis strain	CMCCK100001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
682	115228	SAMN00115228	None	SRS116761	Yersinia pestis strain	CMCC99103	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
683	115227	SAMN00115227	None	SRS116760	Yersinia pestis strain	I1970005	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
684	115226	SAMN00115226	None	SRS116759	Yersinia pestis strain	CMCC96007	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
685	115225	SAMN00115225	None	SRS116758	Yersinia pestis strain	CMCC96001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
686	115224	SAMN00115224	None	SRS116757	Yersinia pestis strain	CMCC95001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
687	115223	SAMN00115223	None	SRS116756	Yersinia pestis strain	CMCC93014	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
688	115222	SAMN00115222	None	SRS116755	Yersinia pestis strain	CMCC92010	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
689	115221	SAMN00115221	None	SRS116754	Yersinia pestis strain	CMCC92004	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
690	115220	SAMN00115220	None	SRS116753	Yersinia pestis strain	CMCC91090	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
691	115219	SAMN00115219	None	SRS116752	Yersinia pestis strain	CMCC90027	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
692	115218	SAMN00115218	None	SRS116751	Yersinia pestis strain	CMCC87001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
693	115217	SAMN00115217	None	SRS116750	Yersinia pestis strain	CMCC84046	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
694	115216	SAMN00115216	None	SRS116749	Yersinia pestis strain	CMCC84038	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
695	115215	SAMN00115215	None	SRS116748	Yersinia pestis strain	CMCC84033	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
696	115214	SAMN00115214	None	SRS116747	Yersinia pestis strain	E1977001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
697	115213	SAMN00115213	None	SRS116746	Yersinia pestis strain	CMCC8211	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
698	115212	SAMN00115212	None	SRS116745	Yersinia pestis strain	F1984001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
699	115211	SAMN00115211	None	SRS116744	Yersinia pestis strain	J1963002	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
700	115210	SAMN00115210	None	SRS116743	Yersinia pestis strain	CMCC71001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
701	115209	SAMN00115209	None	SRS116742	Yersinia pestis strain	CMCC67001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
702	115208	SAMN00115208	None	SRS116741	Yersinia pestis strain	CMCC640047	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
703	115207	SAMN00115207	None	SRS116740	Yersinia pestis strain	CMCC64001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
704	115206	SAMN00115206	None	SRS116739	Yersinia pestis strain	H1958004	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
705	115205	SAMN00115205	None	SRS116738	Yersinia pestis strain	CMCC51020	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
706	115204	SAMN00115204	None	SRS116737	Yersinia pestis strain	CMCC49003	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
707	115203	SAMN00115203	None	SRS116736	Yersinia pestis strain	K11973002	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
708	115202	SAMN00115202	None	SRS116735	Yersinia pestis strain	K21985002	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
709	115201	SAMN00115201	None	SRS116734	Yersinia pestis strain	CMCC43032	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
710	115200	SAMN00115200	None	SRS116733	Yersinia pestis strain	CMCC42007	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
711	115199	SAMN00115199	None	SRS116732	Yersinia pestis strain	A1956001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
712	115198	SAMN00115198	None	SRS116731	Yersinia pestis strain	CMCC38001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
713	115197	SAMN00115197	None	SRS116730	Yersinia pestis strain	CMCC348002	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
714	115196	SAMN00115196	None	SRS116729	Yersinia pestis strain	CMCC347001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
715	115195	SAMN00115195	None	SRS116728	Yersinia pestis strain	CMCC31004	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
716	115194	SAMN00115194	None	SRS116727	Yersinia pestis strain	CMCC27002	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
717	115193	SAMN00115193	None	SRS116726	Yersinia pestis strain	CMCC21106	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
718	115192	SAMN00115192	None	SRS116725	Yersinia pestis strain	CMCC18019	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
719	115191	SAMN00115191	None	SRS116724	Yersinia pestis strain	I2001001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
720	115190	SAMN00115190	None	SRS116723	Yersinia pestis strain	C1975003	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
721	115189	SAMN00115189	None	SRS116722	Yersinia pestis strain	I1969003	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
722	115188	SAMN00115188	None	SRS116721	Yersinia pestis strain	CMCC125002	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
723	115187	SAMN00115187	None	SRS116720	Yersinia pestis strain	J1978002	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
724	115186	SAMN00115186	None	SRS116719	Yersinia pestis strain	D1964002	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
725	115185	SAMN00115185	None	SRS116718	Yersinia pestis strain	I1994006	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
726	115184	SAMN00115184	None	SRS116717	Yersinia pestis strain	CMCC12003	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
727	115183	SAMN00115183	None	SRS116716	Yersinia pestis strain	CMCC114001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
728	115182	SAMN00115182	None	SRS116715	Yersinia pestis strain	F1946001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
729	115181	SAMN00115181	None	SRS116714	Yersinia pestis strain	CMCC11001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
730	115180	SAMN00115180	None	SRS116713	Yersinia pestis strain	CMCC107004	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
731	115179	SAMN00115179	None	SRS116712	Yersinia pestis strain	CMCC106002	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
732	115178	SAMN00115178	None	SRS116711	Yersinia pestis strain	CMCC104003	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
733	115177	SAMN00115177	None	SRS116710	Yersinia pestis strain	CMCC10012	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
734	115176	SAMN00115176	None	SRS116709	Yersinia pestis strain	CMCC05013	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
735	115175	SAMN00115175	None	SRS116708	Yersinia pestis strain	CMCC05009	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
736	115174	SAMN00115174	None	SRS116707	Yersinia pestis strain	CMCC03001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
737	115173	SAMN00115173	None	SRS116706	Yersinia pestis strain	CMCC02041	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
738	115172	SAMN00115172	None	SRS116705	Yersinia pestis strain	970754	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
739	115171	SAMN00115171	None	SRS116704	Yersinia pestis strain	945	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
740	115170	SAMN00115170	None	SRS116703	Yersinia pestis strain	D1991004	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
741	115169	SAMN00115169	None	SRS116702	Yersinia pestis strain	91	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
742	115168	SAMN00115168	None	SRS116701	Yersinia pestis strain	9	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
743	115167	SAMN00115167	None	SRS116700	Yersinia pestis strain	C1989001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
744	115166	SAMN00115166	None	SRS116699	Yersinia pestis strain	F1954001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
745	115165	SAMN00115165	None	SRS116698	Yersinia pestis strain	780441	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
746	115164	SAMN00115164	None	SRS116697	Yersinia pestis strain	7	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
747	115163	SAMN00115163	None	SRS116696	Yersinia pestis strain	D1982001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
748	115162	SAMN00115162	None	SRS116695	Yersinia pestis strain	7338	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
749	115161	SAMN00115161	None	SRS116694	Yersinia pestis strain	710317	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
750	115160	SAMN00115160	None	SRS116693	Yersinia pestis strain	71021	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
751	115159	SAMN00115159	None	SRS116692	Yersinia pestis strain	C1976001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
752	115158	SAMN00115158	None	SRS116691	Yersinia pestis strain	D1964001	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
753	115157	SAMN00115157	None	SRS116690	Yersinia pestis strain	620024	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
754	115156	SAMN00115156	None	SRS116689	Yersinia pestis strain	5	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
755	115155	SAMN00115155	None	SRS116688	Yersinia pestis strain	H1959004	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
756	115154	SAMN00115154	None	SRS116687	Yersinia pestis strain	42095	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
757	115153	SAMN00115153	None	SRS116686	Yersinia pestis strain	42091	None	Generic.1.0	strain: ??	None	Yersinia pestis	None	??	632	None	None	None	None	None	None	None	None	None	None	2012/01/01	2013/06/12	2012/01/01	BGI
